username,review,rating,date,app,label,review_clean
Pengguna Google,ini aku gak tau ya permasalahannya dari mana entah dari drivernya apa app nya ini drivernya dari tadi cuma stay di tempat gk ada pergerakan sama sekali tolong dong ditegaskan lagi ini nunggu drivernya sudah cukup lama ya driver dari tadi gk gerak sama sekali!!!,2,2026-03-30 09:53:01,Gojek,negatif,tau ya masalah drivernya drivernya stay gera tolong nunggu drivernya ya gerak
Pengguna Google,tolong dong pihak grab yang terhormat untuk membaca ulasan ini. sering kali orang berangkat kerja itu macet untuk mengantisipasi ya berangkat lebih awal tapi jangan di kasih driver yang double pelanggan terus dong . waktu kebuang banyak 4x order melakukan pemberhentian semua . tolong perhatiannya . banyak driver yang mengeluh tidak dapat orderan tapi dari pihak konsumennya malah dapet yg double customer trus . sangat amat kecewa. jika terjadi kecelakaan yang di rugikan siapa driver dan customer,1,2026-04-06 00:53:42,Grab,negatif,tolong hormat baca ulas kali orang berangkat kerja macet antisipasi ya berangkat kasih double langgan buang order henti tolong perhati keluh order konsumen dapet double customer trus kecewa celaka rugi customer
Pengguna Google,"kasihan driver nya,saya bayar 50000 tapi driver dapat bersih 25000 sisa potongan gede banget gojek makannya",2,2026-04-21 14:38:07,Gojek,negatif,kasihan nyasaya bayar bersih sisa potong gede banget makan
Pengguna Google,aplikasi unfaedah memasukkan alamat secara otomatis gak bisa sudah laporan ke customer service gak ada tanggapan apa perlu laporan ke Yang Maha Kuasa dulu,1,2026-03-24 21:26:11,Grab,negatif,aplikasi unfaedah masuk alamat otomatis lapor customer service tanggap lapor maha kuasa
Pengguna Google,"drivernya tolong di evaluasi lagi dong, masa pesenan saya sudah 3x di cancel tiba tiba tanpa alesan yang jelas. pdhl saya bayar loh",2,2026-03-28 14:21:23,Gojek,negatif,drivernya tolong evaluasi sen cancel alesan pdhl bayar loh
Pengguna Google,"langganan gojek plus udah kebayar dan kepotong 2x malah tapi tetep gabisa dan error, aneh",1,2026-03-30 12:42:16,Gojek,negatif,langgan plus bayar potong tetep gabisa error aneh
Pengguna Google,"Aplikasi mantap, promonya banyak, diskon melimpah, seller amanah... kata temen saya kalau kata saya mah bintang zero(kalau bisa)",1,2026-04-07 11:45:21,Grab,negatif,aplikasi bagus promonya diskon limpah seller amanah temen mah bintang zerokalau
Pengguna Google,"banyak driver car yang membatalkan order seenaknya, padahal udah nunggu lama, ada juga driver minta ongkos tambahan diluar aplikasi, udah cari drivernya super lelet pula",1,2026-03-22 10:00:24,Grab,negatif,car batal order nunggu ongkos tambah luar aplikasi cari drivernya super lambat
Rusman Rimolla Rahman,"mohon maaf , tidak sesuai dengan titik tujuan.bisa bisa kita sebagai costumer berdebat dengan driver",2,2026-03-25 16:58:05,Gojek,negatif,mohon maaf sesuai titik tujuanbisa costumer debat
Pengguna Google,"supir""nya tukang marah"" kasar ga ada sopan nya sok keren",1,2026-04-15 01:00:37,Maxim,negatif,supirnya tukang marah kasar sopan sok bagus
Pengguna Google,"sudah pesan GoFood, disuruh nunggu 30 menit, smpe 3 jam nggk kekirim"", penipu..",1,2026-03-30 11:38:06,Gojek,negatif,pesan gofood suruh nunggu menit smpe jam nggk kirim tipu
Devi Karolina,"sejauh ini aku order selalu dapet driver jauh"" dan mereka pada ga mau ambil pada dicancel in dah nunggu pun, padahal dah pake dan pilih yg fast terus comfort juga, gimana sehhh",2,2026-03-25 12:54:53,Gojek,negatif,order dapet ambil dicancel in nunggu pake pilih fast comfort gimana sehhh
Pengguna Google,"jngn bikin kebujakan yg bikin driver susah dpt orderan dan sbgian driver malas ambil orderan kasian yg grab food mkn an ny ga di ambil2,klw emg ini bukan kebijakan kalian,tolong kasih solusi parah bngt ini,klw mkn an sy ga dtg dlm wktu 30 mnt komen dan rating ny ga akan saya ganti",1,2026-03-23 08:56:40,Grab,negatif,jngn bikin kebujakan bikin sulit dpt order sbgian malas ambil order kasi food mkn an ny ambilklw emg bijak kaliantolong kasih solusi buruk banget iniklw mkn an dlm wktu mnt komen rating ny ganti
Pengguna Google,LAMA DAPAT DRIVER CUMAN BUAT MAU MAKAN AJA BIKIN ORANG SUSAh,1,2026-04-12 06:50:03,Gojek,negatif,cuman makan bikin orang sulit
Pengguna Google,jgn terlalu mahal,1,2026-04-20 07:09:36,Grab,negatif,jgn mahal
Pengguna Google,males banget cari drivernya lama,2,2026-04-11 15:09:00,Gojek,negatif,males banget cari drivernya
Pengguna Google,walau udh unlimited dan berlangganan tetap saja mahal seperti harga customer lainnya,1,2026-03-30 09:19:10,Grab,negatif,unlimited langgan mahal harga customer
Pengguna Google,"kenapa skrg susah bgt dpt driver? even gofood or goride semuanya susahhhhh udh gitu pembatalan pemesannya lama bgt hrs nunggu estimasi waktu yg hampir 30mnt, org gak ada waktu untuk nunggu selama itu—well, krn sering lama bgt dpt driver saya sering pakai pembelian express, kirain bakal cepet taunya sama aja. gak ada perubahan🤷🏻‍♀️",1,2026-04-12 12:27:58,Gojek,negatif,skrg sulit banget dpt even gofood or goride susahhhhh gitu batal mes banget nunggu estimasi mnt org nunggu itu well banget dpt pakai beli express kirain cepet tau ubah
Pengguna Google,"pada hari Sabtu tgl 11 kemaren aku pesan grabbike ya mungkin jaraknya agak jauh, dan disitu aku di cancel sama drivernya karna pake hemat. didistu aku buru buru karna harus ke rumah sakit nemuin ibuku, tolong dong pihak grab Adain gitu atau riwayat penolakan supaya kami bisa report. dan Alhamdulillah ada bapak bapak yang ambil orderan ku dan akhirnya aku ngobrol dan minta maaf karna paket hemat. dan kami juga bakal lebihin ko ongkosnya pasti karna kami juga tau caprnya jadi driver.tolong update",1,2026-04-15 13:30:12,Grab,negatif,sabtu tgl kemaren pesan grabbike ya jarak situ cancel drivernya pake hemat didistu buru buru rumah sakit nemuin ibu tolong adain gitu riwayat tolak report alhamdulillah ambil order ku ngobrol maaf paket hemat lebihin ko ongkos tau caprnya drivertolong update
Pengguna Google,"kasian driver sekarang jemput orderan ya jauh jauh, tolong perbaiki lagi sistem ya",1,2026-03-31 05:51:52,Grab,negatif,kasi jemput order ya tolong baik sistem ya
Pengguna Google,"aplikasi gojek minus, map nya gajelas ga masuk di lokasi nyari alamat aja susah mana driver nya kadang lama nunggu nya trus ga ramah banget gue nyariin drivernya kagak ada trus yaudah dicancel malah dimaki",1,2026-04-18 08:41:56,Maxim,negatif,aplikasi minus map gajelas masuk lokasi nyari alamat sulit kadang nunggu trus ramah banget nyariin drivernya kagak trus yaudah dicancel maki
Pengguna Google,maps ga jelas 2x ga sesuai,2,2026-04-05 07:22:56,Grab,negatif,maps sesuai
Pengguna Google,apk tidak guna dikala hujan parah ilangin aja tu maxim car,1,2026-04-17 00:10:40,Maxim,negatif,kala hujan buruk ilangin tu car
Pengguna Google,terlalu mahal,1,2026-04-02 12:27:07,Grab,negatif,mahal
Pengguna Google,"setelah saya tahu kalo customer juga diberi rating sm driver, namun ratingnya tidak bisa saya lihat di aplikasi. buat saya ini gak fair. saya selalu memberi rating 5 utk driver apapun kondisinya, selama itu ga membahayakan nyawa saya. akhir2 ini, saya susah mendapat driver. apakah karena rating sy jelek? berdasarkan apa para driver kasih rating saya jelek? karena tidak ngasih tip? atau tidak suka di ajak ngobrol? atau apa?",2,2026-04-17 15:48:13,Gojek,negatif,kalo customer rating sm ratingnya lihat aplikasi fair rating apa kondisi bahaya nyawa sulit rating buruk dasar kasih rating buruk ngasih tip suka ajak ngobrol
Pengguna Google,"masa baru dowload udah di bekuin aja, gak jelas ni aplikasi",1,2026-04-13 07:14:56,Grab,negatif,dowload bekuin ni aplikasi
Pengguna Google,"gofood nya bermasalah,udah pesan makanan,udah nunggu 1 jam an ehh tiba tiba dibatalin sama sistemnya,eror x,bintang 1 broooh,tolong di perbaiki laa,kalok emang ga bisa yaudaa ga bisa gitu,ini udah nunggu lama lamaa kan",1,2026-04-04 18:58:53,Gojek,negatif,gofood bermasalahudah pesan makananudah nunggu jam an ehh dibatalin sistemnyaeror xbintang brooohtolong baik laakalok emang yaudaa gituini nunggu lamaa
Pengguna Google,"pelayanan lambat sekali, sistem masih sangat perlu banyak perbaikan, saya isi saldo kaspro untuk bayar saat ini juga karena perlu tapi malah ga masuk² saldonya. ke cs pun gada jawaban suruh nunggu entah sampe kapan. tolong diperbaiki semuanya dulu ya! saya tahu masih proses sambil berkembang, tapi ga sampe nyusahin buat bayar dong karena kita juga pake ojol ya ada target waktu yang harus dicapai juga, ngga buat jalan² santay doang",1,2026-04-22 10:55:41,Maxim,negatif,layan lambat sistem baik isi saldo kaspro bayar masuk saldo cs gada suruh nunggu sampe tolong baik ya proses kembang sampe nyusahin bayar pake ojol ya target capai jalan santay
Pengguna Google,driver semua minta naik harga tolong di minta ke mitranya agar dapat menerima argo yg sudah di tetapkan,1,2026-04-16 14:01:01,Maxim,negatif,harga tolong mitra terima argo tetap
Pengguna Google,driver nya pada nolak pemnayaran non tunai... kacau,1,2026-04-15 16:08:14,Maxim,negatif,nolak pemnayaran non tunai kacau
Pengguna Google,"pemesanan makanan terlalu lama dan lambat, tolong dong kinerja aplikasinya diperbaiki, masa orang laper suruh nunggu berjam jam gimana si, buruk banget",1,2026-04-10 07:38:49,Gojek,negatif,mesan makan lambat tolong kerja aplikasi baik orang laper suruh nunggu jam jam gimana si buruk banget
Pengguna Google,"baru kali ini ngalami kekecewaan paling parah poollllllll, order lama sampai tamu keluarga pulang. sudah gitu waktu estimasi makin tambah lagi. udah lama ditambah estimasinya bertambah lama paling bagus bercandanya sekarang",1,2026-03-28 13:29:21,Grab,negatif,kali ngalami kecewa buruk poollllllll order tamu keluarga pulang gitu estimasi tambah estimasi tambah bagus canda
Pengguna Google,"aplikasi aneh, gw buat pake alamat ""posisi sekarang"" eh malah di lempar ke tempat lain, mana jauh lagi, kalau gini bagus gw make Maxim",1,2026-04-17 17:52:48,Grab,negatif,aplikasi aneh pake alamat posisi eh lempar gin bagus make
Pengguna Google,aplikasi jelek programnya jg jelek.....,1,2026-04-04 14:07:14,Gojek,negatif,aplikasi buruk program buruk
Pengguna Google,"mitra kerjanya atas nama YOSEF IRFANDI tidak kerja sama dengan baik, costumer di ludahi gara gara bawa uang cash, mohon di perhatikan lagi min keluh kesah customernya salam damai dari saya🙏",1,2026-04-03 11:16:51,Grab,negatif,mitra kerja nama yosef irfandi kerja costumer ludah gara gara bawa uang cash mohon perhati min keluh kesah customernya salam damai saya
Pengguna Google,"Aplikasinya lebih banyak errornya sekarang dan benefit grabunlimitednya juga berasa kurang banyak dari minimal ongkir makanan dan vouchernya. Driver susah ditemukan, dapat notif buat ganti resto yg lebih dekat driver malah gabisa dicancel dan diganti. Ga jelas managemennya buat info ke customer.",1,2026-03-21 14:32:08,Grab,negatif,aplikasi errornya benefit grabunlimitednya asa minimal ongkir makan vouchernya sulit temu notif ganti resto gabisa dicancel ganti managemennya info customer
Pengguna Google,"sekedar curhat pengalaman aja : saya sudah 2x pesen grab plus, dua-duanya pakai mobil BYD, dan dua-duanya supirnya ga ramah. ga menghargai penumpang. walaupun kita warga biasa, bukan kelas kantoran atau yg kelihatan wahh, kita bayar loh. sperti ga seneng gitu klo ditaikin penumpang warga kampung. maksud saya klo emang semua driver grab plus pada sombong begitu, minta aja ke kantor pusat grab buat kunci, atau grab plus hanya bisa diakses hanya 1 penumpang aja, ga boleh lebih.",1,2026-04-12 06:31:17,Grab,negatif,dar curhat alam sen plus duaduanya pakai mobil byd duaduanya supirnya ramah harga tumpang warga kelas kantor wahh bayar loh sperti neng gitu ditaikin tumpang warga kampung maksud emang plus sombong kantor pusat kunci plus akses tumpang
Pengguna Google,"cari drivernya lama ga dapat2 akhirnya sy cancel, dan sy kirim sendiri barangnya. anehnya 2 jam kemudian ada driver grab datang ke rumah mau pickup. lalu sy dijelaskan kalau sudah di cancel 2 jam yg lalu, karena kelamaan menunggu, eh dia nya marah2, katanya sdh datang jauh2 malah ga jadi pickup. karena kasian gw kasih dah senilai uang yg tertera di aplikasi... apes banget ya... Hai aplikator krn kesalahan sistem/error system kenapa kita yg kena getahnya dari driver Anda...!!!",1,2026-03-20 15:17:57,Grab,negatif,cari drivernya cancel kirim barang aneh jam rumah pickup cancel jam tunggu eh marah pickup kasi kasih nila uang tera aplikasi apes banget ya hai aplikator salah sistemerror system kena getah
Namegood1,"aplikasi buffering parahh, mau buka apa apa pasti loading dan gamau ke buka harus nunggu lamaa, tolong diperbaiki",1,2026-03-25 05:29:26,Gojek,negatif,aplikasi buffering parahh buka loading gamau buka nunggu lamaa tolong baik
Pengguna Google,"sumpahhhh kesal bgt, kurir GO-SEND ada masalh apa si susah bgt dapet 🙃",1,2026-04-02 12:06:18,Gojek,negatif,sumpahhhh kesal banget kurir gosend masalh si sulit banget dapet
Pengguna Google,Fiturnya jelek pas order sering delay dan suka double order,1,2026-03-22 16:43:02,Grab,negatif,fiturnya buruk pas order delay suka double order
Hdbdhd Bdbdhd,gw pesan dari jam 8 ngak dtg dtg,1,2026-03-25 23:59:46,Gojek,negatif,pesan jam ngak
Pengguna Google,"kecewa siii...ditolak terus, udah mana ini ujan geluduk,badai. inting ratting 1.baru kali ini nerima ginian di grab",1,2026-03-22 11:44:39,Grab,negatif,kecewa siiiditolak ujan geludukbadai inting ratting kali nerima ginian
Pengguna Google,bapuk makin susah aja dapet driver,1,2026-04-01 13:53:49,Gojek,negatif,bapuk sulit dapet
Pengguna Google,"pelayanan gak seperti dulu, apalagi kita mau pesan makanan, seringkali diabaikan",2,2026-04-05 09:04:16,Maxim,negatif,layan pesan makan seringkali abai
Pengguna Google,"pemesanan makanan terlalu lama dan lambat, tolong dong kinerja aplikasinya diperbaiki, masa orang laper suruh nunggu berjam jam gimana si, buruk banget",1,2026-04-10 07:38:49,Gojek,negatif,mesan makan lambat tolong kerja aplikasi baik orang laper suruh nunggu jam jam gimana si buruk banget
Pengguna Google,ini gimana udah top up dana napa kagak masuk dah padahal udah berhasil diapk sebelah.,2,2026-03-19 07:39:47,Grab,negatif,gimana top up dana napa kagak masuk hasil diapk belah
Pengguna Google,"Trauma pesan gojek offline, dari bandara juanda ke stasiun pasar turi sya dimimtain 150, pdhal kalau di aplikasi pasar turi bandara cuman 65 ribu. ini plat nomornya. AG3637VAV",1,2026-04-12 04:01:18,Gojek,negatif,trauma pesan offline bandara juanda stasiun pasar turi sya dimimtain pdhal aplikasi pasar turi bandara cuman ribu plat nomor agvav
Pengguna Google,"mengecewakan! re connect mulukkkk,gak bisa munculin lokasi juga,kacauuuuuuu",1,2026-04-03 14:33:40,Gojek,negatif,kecewa re connect mulukkkkgak munculin lokasi jugakacauuuuuuu
Pengguna Google,parahhh banget ahh pesen makanan malah di cancel gitu aja jelek banget dasar!! Sangat gak rekom buat pesen makanan ke aplikasi ini 🙅,1,2026-03-18 10:35:33,Grab,negatif,parahhh banget ahh sen makan cancel gitu buruk banget dasar rekom sen makan aplikasi
Pengguna Google,Tarif gocar berubah ubah sadis,1,2026-04-12 06:12:48,Gojek,negatif,tarif gocar ubah ubah sadis
Pengguna Google,Order go food buang2 waktu krn drivernya banyak yg males ambil order & sengaja ngulur2 waktu supaya dicancel oleh sistem atau konsumen. Klo ngga terpaksa sebaiknya jangan pakai layanan go food & beli sendiri aja di resto.,2,2026-04-17 13:17:30,Gojek,negatif,order go food buang drivernya males ambil order sengaja ngulur dicancel sistem konsumen paksa pakai layan go food beli resto
Pengguna Google,payah lama proses food nya oderan segala dable..makin ksni makin payah pelayanan gojek..food masa 2jm.mw cepet kudu bayar mahal..pinter bener nyari duit nya,1,2026-04-01 11:52:49,Gojek,negatif,payah proses food oderan dablemakin ksni payah layan gojekfood jmmw cepet kudu bayar mahalpinter bener nyari duit
Pengguna Google,"aplikasi gak jelas, masa 3 akun di tangguhkan dalam 1 hari, ada aktivitas mencurigakan katanya padahal cuman ke kampus tiap hari",1,2026-04-12 12:45:16,Grab,negatif,aplikasi akun tangguh aktivitas curiga cuman kampus
Pengguna Google,sumpah skrg cape bgt pesen grab dibatalin mulu. abangnya jauh2. aplikasinya ga sebagus dulu,1,2026-03-16 00:49:21,Grab,negatif,sumpah skrg cape banget sen dibatalin mulu abang aplikasi bagus
Daffa Malik,"harga kapitalis kalau pas hujan, udah gitu sering ga dapat driver, niat ga sih kerja nya?",1,2026-03-26 00:05:55,Gojek,negatif,harga kapitalis pas hujan gitu niat kerja
Pengguna Google,GO MART SUDAH MEMBUAT TITIK KE ASTON TAPI SAAT PESAN GESER KE SUN CITY INI GAK BISA DI CANCEL SUDAH BERJAM JAM. BAGAIMANA IN TANGGUNG JAWABNYA,1,2026-04-03 16:45:50,Gojek,negatif,go mart titik aston pesan geser sun city cancel jam jam in tanggung
Pengguna Google,"aplikasi gak jelas,,,istri saya sebagai driver kecewa karena insentif nya tidak dibayar padahal istri saya tidak melakukan kesalahan tapi dituduh melakukan pelanggaran/ kecurangan...saat ditanyakan penjelasannya hanya dijawab sistem telah melakukan pelanggaran kode etik,,,tidak ada penjelasan terkait kode booking atau nomer orderannya",1,2026-03-20 10:57:50,Grab,negatif,aplikasi jelasistri kecewa insentif bayar istri salah tuduh langgar kecurangansaat jelas sistem langgar kode etiktidak jelas kait kode booking nomer order
Pengguna Google,pengemudinya susah kali menerima orderan!!! terlalu milih²! lambat!,1,2026-04-09 01:02:52,Gojek,negatif,mud sulit kali terima order milih lambat
Pengguna Google,Banyak banyak berbenah deh. Gak rekomen bgt ini aplikasi,1,2026-04-01 15:27:52,Gojek,negatif,benah rekomen banget aplikasi
Pengguna Google,jelek karena sering dpt driver yg jauh2. kalo emang tidak ada driver terdekat jangan kasih ke yg jauh. buang2 waktu.,1,2026-04-20 23:05:37,Gojek,negatif,buruk dpt kalo emang dekat kasih buang
